sample: 0, mc_sample: 100, mean reward: 29.076, std reward: 4.028
sample: 1, mc_sample: 100, mean reward: 24.752, std reward: 3.512
sample: 2, mc_sample: 100, mean reward: 23.518, std reward: 2.964
sample: 3, mc_sample: 100, mean reward: 23.484, std reward: 2.97
sample: 4, mc_sample: 100, mean reward: 37.003, std reward: 4.499
sample: 5, mc_sample: 100, mean reward: 27.877, std reward: 2.97
sample: 6, mc_sample: 100, mean reward: 32.56, std reward: 3.947
sample: 7, mc_sample: 100, mean reward: 37.132, std reward: 4.061
sample: 8, mc_sample: 100, mean reward: 31.004, std reward: 3.894
sample: 9, mc_sample: 100, mean reward: 30.501, std reward: 3.508
sample: 10, mc_sample: 100, mean reward: 33.577, std reward: 3.847
sample: 11, mc_sample: 100, mean reward: 23.898, std reward: 3.69
sample: 12, mc_sample: 100, mean reward: 36.261, std reward: 4.171
sample: 13, mc_sample: 100, mean reward: 27.589, std reward: 3.463
sample: 14, mc_sample: 100, mean reward: 27.391, std reward: 2.913
sample: 15, mc_sample: 100, mean reward: 19.211, std reward: 2.715
sample: 16, mc_sample: 100, mean reward: 38.574, std reward: 4.091
sample: 17, mc_sample: 100, mean reward: 33.582, std reward: 3.62
sample: 18, mc_sample: 100, mean reward: 26.773, std reward: 2.834
sample: 19, mc_sample: 100, mean reward: 26.568, std reward: 3.269
sample: 20, mc_sample: 100, mean reward: 31.271, std reward: 3.286
sample: 21, mc_sample: 100, mean reward: 30.32, std reward: 3.6
sample: 22, mc_sample: 100, mean reward: 25.262, std reward: 3.986
sample: 23, mc_sample: 100, mean reward: 42.14, std reward: 4.762
sample: 24, mc_sample: 100, mean reward: 29.214, std reward: 3.848
sample: 25, mc_sample: 100, mean reward: 18.643, std reward: 1.056
sample: 26, mc_sample: 100, mean reward: 20.037, std reward: 1.062
sample: 27, mc_sample: 100, mean reward: 24.46, std reward: 1.53
sample: 28, mc_sample: 100, mean reward: 14.469, std reward: 1.028
sample: 29, mc_sample: 100, mean reward: 18.028, std reward: 1.159
sample: 30, mc_sample: 100, mean reward: 18.521, std reward: 1.093
sample: 31, mc_sample: 100, mean reward: 20.839, std reward: 1.224
sample: 32, mc_sample: 100, mean reward: 16.739, std reward: 1.057
sample: 33, mc_sample: 100, mean reward: 21.3, std reward: 1.315
sample: 34, mc_sample: 100, mean reward: 18.665, std reward: 1.076
sample: 35, mc_sample: 100, mean reward: 16.846, std reward: 0.994
sample: 36, mc_sample: 100, mean reward: 16.843, std reward: 1.053
sample: 37, mc_sample: 100, mean reward: 24.637, std reward: 1.666
sample: 38, mc_sample: 100, mean reward: 18.375, std reward: 1.015
sample: 39, mc_sample: 100, mean reward: 18.657, std reward: 1.171
sample: 40, mc_sample: 100, mean reward: 17.788, std reward: 1.161
sample: 41, mc_sample: 100, mean reward: 21.376, std reward: 1.281
sample: 42, mc_sample: 100, mean reward: 21.01, std reward: 1.163
sample: 43, mc_sample: 100, mean reward: 18.218, std reward: 1.06
sample: 44, mc_sample: 100, mean reward: 21.129, std reward: 1.102
sample: 45, mc_sample: 100, mean reward: 23.037, std reward: 1.179
sample: 46, mc_sample: 100, mean reward: 19.725, std reward: 1.159
sample: 47, mc_sample: 100, mean reward: 19.885, std reward: 1.217
sample: 48, mc_sample: 100, mean reward: 22.606, std reward: 1.275
sample: 49, mc_sample: 100, mean reward: 22.548, std reward: 1.187
sample: 50, mc_sample: 100, mean reward: 21.599, std reward: 1.418
sample: 51, mc_sample: 100, mean reward: 19.687, std reward: 1.327
sample: 52, mc_sample: 100, mean reward: 21.854, std reward: 1.426
sample: 53, mc_sample: 100, mean reward: 25.983, std reward: 1.587
sample: 54, mc_sample: 100, mean reward: 23.474, std reward: 1.418
sample: 55, mc_sample: 100, mean reward: 25.241, std reward: 1.547
sample: 56, mc_sample: 100, mean reward: 19.57, std reward: 1.479
sample: 57, mc_sample: 100, mean reward: 17.394, std reward: 1.528
sample: 58, mc_sample: 100, mean reward: 21.128, std reward: 1.565
sample: 59, mc_sample: 100, mean reward: 24.643, std reward: 1.769
sample: 60, mc_sample: 100, mean reward: 21.648, std reward: 1.329
sample: 61, mc_sample: 100, mean reward: 21.459, std reward: 1.643
sample: 62, mc_sample: 100, mean reward: 16.599, std reward: 1.039
sample: 63, mc_sample: 100, mean reward: 19.854, std reward: 1.243
sample: 64, mc_sample: 100, mean reward: 15.815, std reward: 1.23
sample: 65, mc_sample: 100, mean reward: 16.179, std reward: 1.211
sample: 66, mc_sample: 100, mean reward: 24.329, std reward: 1.459
sample: 67, mc_sample: 100, mean reward: 22.073, std reward: 1.636
sample: 68, mc_sample: 100, mean reward: 24.44, std reward: 1.56
sample: 69, mc_sample: 100, mean reward: 19.876, std reward: 1.418
sample: 70, mc_sample: 100, mean reward: 21.839, std reward: 1.339
sample: 71, mc_sample: 100, mean reward: 20.953, std reward: 1.664
sample: 72, mc_sample: 100, mean reward: 16.443, std reward: 1.531
sample: 73, mc_sample: 100, mean reward: 20.743, std reward: 1.551
