sample: 0, mc_sample: 1, mean reward: 91.838, std reward: 0.0
sample: 1, mc_sample: 1, mean reward: 107.199, std reward: 0.0
sample: 2, mc_sample: 1, mean reward: 97.176, std reward: 0.0
sample: 3, mc_sample: 1, mean reward: 100.65, std reward: 0.0
sample: 4, mc_sample: 1, mean reward: 94.289, std reward: 0.0
sample: 5, mc_sample: 1, mean reward: 105.889, std reward: 0.0
sample: 6, mc_sample: 1, mean reward: 96.824, std reward: 0.0
sample: 7, mc_sample: 1, mean reward: 112.164, std reward: 0.0
sample: 8, mc_sample: 1, mean reward: 107.882, std reward: 0.0
sample: 9, mc_sample: 1, mean reward: 97.769, std reward: 0.0
sample: 10, mc_sample: 1, mean reward: 108.898, std reward: 0.0
sample: 11, mc_sample: 1, mean reward: 101.3, std reward: 0.0
sample: 12, mc_sample: 1, mean reward: 106.891, std reward: 0.0
sample: 13, mc_sample: 1, mean reward: 105.045, std reward: 0.0
sample: 14, mc_sample: 1, mean reward: 101.108, std reward: 0.0
sample: 15, mc_sample: 1, mean reward: 114.682, std reward: 0.0
sample: 16, mc_sample: 1, mean reward: 97.222, std reward: 0.0
sample: 17, mc_sample: 1, mean reward: 109.007, std reward: 0.0
sample: 18, mc_sample: 1, mean reward: 100.254, std reward: 0.0
sample: 19, mc_sample: 1, mean reward: 92.464, std reward: 0.0
sample: 20, mc_sample: 1, mean reward: 96.906, std reward: 0.0
sample: 21, mc_sample: 1, mean reward: 97.831, std reward: 0.0
sample: 22, mc_sample: 1, mean reward: 99.103, std reward: 0.0
sample: 23, mc_sample: 1, mean reward: 96.68, std reward: 0.0
sample: 24, mc_sample: 1, mean reward: 98.818, std reward: 0.0
sample: 25, mc_sample: 1, mean reward: 102.629, std reward: 0.0
sample: 26, mc_sample: 1, mean reward: 98.648, std reward: 0.0
sample: 27, mc_sample: 1, mean reward: 104.646, std reward: 0.0
sample: 28, mc_sample: 1, mean reward: 98.165, std reward: 0.0
sample: 29, mc_sample: 1, mean reward: 99.83, std reward: 0.0
sample: 30, mc_sample: 1, mean reward: 97.209, std reward: 0.0
sample: 31, mc_sample: 1, mean reward: 108.479, std reward: 0.0
sample: 32, mc_sample: 1, mean reward: 106.825, std reward: 0.0
sample: 33, mc_sample: 1, mean reward: 112.424, std reward: 0.0
sample: 34, mc_sample: 1, mean reward: 117.788, std reward: 0.0
sample: 35, mc_sample: 1, mean reward: 99.893, std reward: 0.0
sample: 36, mc_sample: 1, mean reward: 96.582, std reward: 0.0
sample: 37, mc_sample: 1, mean reward: 101.265, std reward: 0.0
sample: 38, mc_sample: 1, mean reward: 104.317, std reward: 0.0
sample: 39, mc_sample: 1, mean reward: 91.223, std reward: 0.0
sample: 40, mc_sample: 1, mean reward: 101.608, std reward: 0.0
sample: 41, mc_sample: 1, mean reward: 101.412, std reward: 0.0
sample: 42, mc_sample: 1, mean reward: 102.258, std reward: 0.0
sample: 43, mc_sample: 1, mean reward: 90.946, std reward: 0.0
sample: 44, mc_sample: 1, mean reward: 112.391, std reward: 0.0
sample: 45, mc_sample: 1, mean reward: 99.295, std reward: 0.0
sample: 46, mc_sample: 1, mean reward: 106.536, std reward: 0.0
sample: 47, mc_sample: 1, mean reward: 117.286, std reward: 0.0
sample: 48, mc_sample: 1, mean reward: 106.69, std reward: 0.0
sample: 49, mc_sample: 1, mean reward: 100.37, std reward: 0.0
sample: 50, mc_sample: 1, mean reward: 94.106, std reward: 0.0
sample: 51, mc_sample: 1, mean reward: 101.44, std reward: 0.0
sample: 52, mc_sample: 1, mean reward: 111.273, std reward: 0.0
sample: 53, mc_sample: 1, mean reward: 93.64, std reward: 0.0
sample: 54, mc_sample: 1, mean reward: 102.903, std reward: 0.0
sample: 55, mc_sample: 1, mean reward: 121.509, std reward: 0.0
sample: 56, mc_sample: 1, mean reward: 135.567, std reward: 0.0
sample: 57, mc_sample: 1, mean reward: 122.911, std reward: 0.0
sample: 58, mc_sample: 1, mean reward: 109.273, std reward: 0.0
sample: 59, mc_sample: 1, mean reward: 107.75, std reward: 0.0
sample: 60, mc_sample: 1, mean reward: 103.102, std reward: 0.0
sample: 61, mc_sample: 1, mean reward: 104.986, std reward: 0.0
sample: 62, mc_sample: 1, mean reward: 108.289, std reward: 0.0
sample: 63, mc_sample: 1, mean reward: 113.7, std reward: 0.0
sample: 64, mc_sample: 1, mean reward: 108.045, std reward: 0.0
sample: 65, mc_sample: 1, mean reward: 125.575, std reward: 0.0
sample: 66, mc_sample: 1, mean reward: 126.499, std reward: 0.0
sample: 67, mc_sample: 1, mean reward: 114.123, std reward: 0.0
sample: 68, mc_sample: 1, mean reward: 119.983, std reward: 0.0
sample: 69, mc_sample: 1, mean reward: 110.681, std reward: 0.0
sample: 70, mc_sample: 1, mean reward: 113.032, std reward: 0.0
sample: 71, mc_sample: 1, mean reward: 119.575, std reward: 0.0
sample: 72, mc_sample: 1, mean reward: 107.498, std reward: 0.0
sample: 73, mc_sample: 1, mean reward: 128.766, std reward: 0.0
sample: 74, mc_sample: 1, mean reward: 103.934, std reward: 0.0
sample: 75, mc_sample: 1, mean reward: 110.956, std reward: 0.0
sample: 76, mc_sample: 1, mean reward: 109.726, std reward: 0.0
sample: 77, mc_sample: 1, mean reward: 117.791, std reward: 0.0
sample: 78, mc_sample: 1, mean reward: 121.163, std reward: 0.0
sample: 79, mc_sample: 1, mean reward: 115.903, std reward: 0.0
sample: 80, mc_sample: 1, mean reward: 114.53, std reward: 0.0
sample: 81, mc_sample: 1, mean reward: 139.242, std reward: 0.0
sample: 82, mc_sample: 1, mean reward: 127.591, std reward: 0.0
sample: 83, mc_sample: 1, mean reward: 112.662, std reward: 0.0
sample: 84, mc_sample: 1, mean reward: 112.851, std reward: 0.0
sample: 85, mc_sample: 1, mean reward: 107.862, std reward: 0.0
sample: 86, mc_sample: 1, mean reward: 124.008, std reward: 0.0
sample: 87, mc_sample: 1, mean reward: 131.52, std reward: 0.0
sample: 88, mc_sample: 1, mean reward: 136.436, std reward: 0.0
sample: 89, mc_sample: 1, mean reward: 116.987, std reward: 0.0
sample: 90, mc_sample: 1, mean reward: 123.484, std reward: 0.0
sample: 91, mc_sample: 1, mean reward: 139.906, std reward: 0.0
sample: 92, mc_sample: 1, mean reward: 134.823, std reward: 0.0
sample: 93, mc_sample: 1, mean reward: 112.421, std reward: 0.0
sample: 94, mc_sample: 1, mean reward: 127.476, std reward: 0.0
sample: 95, mc_sample: 1, mean reward: 113.506, std reward: 0.0
sample: 96, mc_sample: 1, mean reward: 127.976, std reward: 0.0
sample: 97, mc_sample: 1, mean reward: 126.593, std reward: 0.0
sample: 98, mc_sample: 1, mean reward: 123.196, std reward: 0.0
sample: 99, mc_sample: 1, mean reward: 112.803, std reward: 0.0
sample: 100, mc_sample: 1, mean reward: 123.73, std reward: 0.0
sample: 101, mc_sample: 1, mean reward: 131.218, std reward: 0.0
sample: 102, mc_sample: 1, mean reward: 131.586, std reward: 0.0
sample: 103, mc_sample: 1, mean reward: 139.754, std reward: 0.0
sample: 104, mc_sample: 1, mean reward: 128.124, std reward: 0.0
sample: 105, mc_sample: 1, mean reward: 137.856, std reward: 0.0
sample: 106, mc_sample: 1, mean reward: 115.728, std reward: 0.0
sample: 107, mc_sample: 1, mean reward: 126.439, std reward: 0.0
sample: 108, mc_sample: 1, mean reward: 152.689, std reward: 0.0
sample: 109, mc_sample: 1, mean reward: 118.375, std reward: 0.0
sample: 110, mc_sample: 1, mean reward: 117.808, std reward: 0.0
sample: 111, mc_sample: 1, mean reward: 123.429, std reward: 0.0
sample: 112, mc_sample: 1, mean reward: 143.719, std reward: 0.0
sample: 113, mc_sample: 1, mean reward: 106.815, std reward: 0.0
sample: 114, mc_sample: 1, mean reward: 111.581, std reward: 0.0
sample: 115, mc_sample: 1, mean reward: 123.356, std reward: 0.0
sample: 116, mc_sample: 1, mean reward: 111.525, std reward: 0.0
sample: 117, mc_sample: 1, mean reward: 120.767, std reward: 0.0
sample: 118, mc_sample: 1, mean reward: 137.311, std reward: 0.0
sample: 119, mc_sample: 1, mean reward: 135.071, std reward: 0.0
sample: 120, mc_sample: 1, mean reward: 135.033, std reward: 0.0
sample: 121, mc_sample: 1, mean reward: 119.527, std reward: 0.0
sample: 122, mc_sample: 1, mean reward: 121.459, std reward: 0.0
sample: 123, mc_sample: 1, mean reward: 149.168, std reward: 0.0
sample: 124, mc_sample: 1, mean reward: 111.689, std reward: 0.0
sample: 125, mc_sample: 1, mean reward: 111.039, std reward: 0.0
sample: 126, mc_sample: 1, mean reward: 148.404, std reward: 0.0
sample: 127, mc_sample: 1, mean reward: 126.647, std reward: 0.0
sample: 128, mc_sample: 1, mean reward: 144.094, std reward: 0.0
sample: 129, mc_sample: 1, mean reward: 130.411, std reward: 0.0
sample: 130, mc_sample: 1, mean reward: 128.551, std reward: 0.0
sample: 131, mc_sample: 1, mean reward: 135.001, std reward: 0.0
sample: 132, mc_sample: 1, mean reward: 116.71, std reward: 0.0
sample: 133, mc_sample: 1, mean reward: 126.401, std reward: 0.0
sample: 134, mc_sample: 1, mean reward: 126.205, std reward: 0.0
sample: 135, mc_sample: 1, mean reward: 103.478, std reward: 0.0
sample: 136, mc_sample: 1, mean reward: 129.246, std reward: 0.0
sample: 137, mc_sample: 1, mean reward: 138.249, std reward: 0.0
sample: 138, mc_sample: 1, mean reward: 130.541, std reward: 0.0
sample: 139, mc_sample: 1, mean reward: 128.202, std reward: 0.0
sample: 140, mc_sample: 1, mean reward: 144.161, std reward: 0.0
sample: 141, mc_sample: 1, mean reward: 149.303, std reward: 0.0
sample: 142, mc_sample: 1, mean reward: 147.216, std reward: 0.0
sample: 143, mc_sample: 1, mean reward: 130.082, std reward: 0.0
sample: 144, mc_sample: 1, mean reward: 117.493, std reward: 0.0
sample: 145, mc_sample: 1, mean reward: 138.593, std reward: 0.0
sample: 146, mc_sample: 1, mean reward: 122.437, std reward: 0.0
sample: 147, mc_sample: 1, mean reward: 142.472, std reward: 0.0
sample: 148, mc_sample: 1, mean reward: 150.925, std reward: 0.0
sample: 149, mc_sample: 1, mean reward: 151.328, std reward: 0.0
sample: 150, mc_sample: 1, mean reward: 149.096, std reward: 0.0
sample: 151, mc_sample: 1, mean reward: 142.974, std reward: 0.0
sample: 152, mc_sample: 1, mean reward: 154.974, std reward: 0.0
sample: 153, mc_sample: 1, mean reward: 147.135, std reward: 0.0
sample: 154, mc_sample: 1, mean reward: 137.577, std reward: 0.0
sample: 155, mc_sample: 1, mean reward: 144.243, std reward: 0.0
sample: 156, mc_sample: 1, mean reward: 117.267, std reward: 0.0
sample: 157, mc_sample: 1, mean reward: 152.489, std reward: 0.0
sample: 158, mc_sample: 1, mean reward: 144.17, std reward: 0.0
sample: 159, mc_sample: 1, mean reward: 147.768, std reward: 0.0
sample: 160, mc_sample: 1, mean reward: 126.272, std reward: 0.0
sample: 161, mc_sample: 1, mean reward: 139.689, std reward: 0.0
sample: 162, mc_sample: 1, mean reward: 162.56, std reward: 0.0
sample: 163, mc_sample: 1, mean reward: 158.047, std reward: 0.0
sample: 164, mc_sample: 1, mean reward: 126.868, std reward: 0.0
sample: 165, mc_sample: 1, mean reward: 154.454, std reward: 0.0
sample: 166, mc_sample: 1, mean reward: 141.763, std reward: 0.0
sample: 167, mc_sample: 1, mean reward: 167.526, std reward: 0.0
sample: 168, mc_sample: 1, mean reward: 132.459, std reward: 0.0
sample: 169, mc_sample: 1, mean reward: 154.446, std reward: 0.0
sample: 170, mc_sample: 1, mean reward: 140.028, std reward: 0.0
sample: 171, mc_sample: 1, mean reward: 127.589, std reward: 0.0
