sample: 0, mc_sample: 2, mean reward: 24.244, std reward: 4.652
sample: 1, mc_sample: 2, mean reward: 26.559, std reward: 1.19
sample: 2, mc_sample: 2, mean reward: 27.481, std reward: 1.77
sample: 3, mc_sample: 2, mean reward: 34.282, std reward: 3.081
sample: 4, mc_sample: 2, mean reward: 37.572, std reward: 2.526
sample: 5, mc_sample: 2, mean reward: 25.016, std reward: 6.447
sample: 6, mc_sample: 2, mean reward: 29.358, std reward: 3.388
sample: 7, mc_sample: 2, mean reward: 26.02, std reward: 1.832
sample: 8, mc_sample: 2, mean reward: 13.835, std reward: 0.572
sample: 9, mc_sample: 2, mean reward: 25.148, std reward: 1.576
sample: 10, mc_sample: 2, mean reward: 23.644, std reward: 1.08
sample: 11, mc_sample: 2, mean reward: 31.488, std reward: 2.265
sample: 12, mc_sample: 2, mean reward: 25.902, std reward: 1.539
sample: 13, mc_sample: 2, mean reward: 32.706, std reward: 2.502
sample: 14, mc_sample: 2, mean reward: 24.055, std reward: 1.045
sample: 15, mc_sample: 2, mean reward: 36.666, std reward: 2.904
sample: 16, mc_sample: 2, mean reward: 26.834, std reward: 2.677
sample: 17, mc_sample: 2, mean reward: 19.291, std reward: 1.83
sample: 18, mc_sample: 2, mean reward: 34.483, std reward: 0.505
sample: 19, mc_sample: 2, mean reward: 31.5, std reward: 2.267
sample: 20, mc_sample: 2, mean reward: 26.558, std reward: 1.121
sample: 21, mc_sample: 2, mean reward: 20.845, std reward: 0.121
sample: 22, mc_sample: 2, mean reward: 24.787, std reward: 1.822
sample: 23, mc_sample: 2, mean reward: 28.453, std reward: 1.539
sample: 24, mc_sample: 2, mean reward: 27.749, std reward: 1.103
sample: 25, mc_sample: 2, mean reward: 20.334, std reward: 3.143
sample: 26, mc_sample: 2, mean reward: 25.443, std reward: 3.242
sample: 27, mc_sample: 2, mean reward: 23.137, std reward: 0.981
sample: 28, mc_sample: 2, mean reward: 25.378, std reward: 3.55
sample: 29, mc_sample: 2, mean reward: 30.432, std reward: 1.92
sample: 30, mc_sample: 2, mean reward: 19.916, std reward: 0.646
sample: 31, mc_sample: 2, mean reward: 22.079, std reward: 5.247
sample: 32, mc_sample: 2, mean reward: 24.647, std reward: 2.418
sample: 33, mc_sample: 2, mean reward: 31.899, std reward: 2.337
sample: 34, mc_sample: 2, mean reward: 34.664, std reward: 1.208
sample: 35, mc_sample: 2, mean reward: 14.597, std reward: 0.352
sample: 36, mc_sample: 2, mean reward: 26.159, std reward: 1.912
sample: 37, mc_sample: 2, mean reward: 29.053, std reward: 1.131
sample: 38, mc_sample: 2, mean reward: 30.086, std reward: 2.09
sample: 39, mc_sample: 2, mean reward: 29.313, std reward: 3.117
sample: 40, mc_sample: 2, mean reward: 32.296, std reward: 0.199
sample: 41, mc_sample: 2, mean reward: 32.835, std reward: 0.833
sample: 42, mc_sample: 2, mean reward: 35.766, std reward: 4.302
sample: 43, mc_sample: 2, mean reward: 27.645, std reward: 2.873
sample: 44, mc_sample: 2, mean reward: 33.599, std reward: 1.256
sample: 45, mc_sample: 2, mean reward: 32.776, std reward: 0.965
sample: 46, mc_sample: 2, mean reward: 28.82, std reward: 0.219
sample: 47, mc_sample: 2, mean reward: 36.329, std reward: 4.638
sample: 48, mc_sample: 2, mean reward: 40.939, std reward: 2.629
sample: 49, mc_sample: 2, mean reward: 28.532, std reward: 0.646
sample: 50, mc_sample: 2, mean reward: 28.078, std reward: 2.54
sample: 51, mc_sample: 2, mean reward: 38.916, std reward: 0.238
sample: 52, mc_sample: 2, mean reward: 31.033, std reward: 0.701
sample: 53, mc_sample: 2, mean reward: 35.088, std reward: 3.087
sample: 54, mc_sample: 2, mean reward: 18.451, std reward: 2.081
sample: 55, mc_sample: 2, mean reward: 33.518, std reward: 0.746
sample: 56, mc_sample: 2, mean reward: 25.247, std reward: 4.673
sample: 57, mc_sample: 2, mean reward: 30.002, std reward: 0.59
sample: 58, mc_sample: 2, mean reward: 20.459, std reward: 0.319
sample: 59, mc_sample: 2, mean reward: 23.397, std reward: 1.144
sample: 60, mc_sample: 2, mean reward: 28.696, std reward: 3.597
sample: 61, mc_sample: 2, mean reward: 28.548, std reward: 3.121
sample: 62, mc_sample: 2, mean reward: 33.503, std reward: 4.487
sample: 63, mc_sample: 2, mean reward: 38.422, std reward: 3.772
sample: 64, mc_sample: 2, mean reward: 25.986, std reward: 0.212
sample: 65, mc_sample: 2, mean reward: 30.928, std reward: 1.315
sample: 66, mc_sample: 2, mean reward: 35.703, std reward: 1.489
sample: 67, mc_sample: 2, mean reward: 34.976, std reward: 1.935
sample: 68, mc_sample: 2, mean reward: 27.124, std reward: 1.196
sample: 69, mc_sample: 2, mean reward: 19.024, std reward: 0.214
sample: 70, mc_sample: 2, mean reward: 29.75, std reward: 2.006
sample: 71, mc_sample: 2, mean reward: 27.226, std reward: 2.38
sample: 72, mc_sample: 2, mean reward: 38.241, std reward: 0.24
sample: 73, mc_sample: 2, mean reward: 31.884, std reward: 0.54
sample: 74, mc_sample: 2, mean reward: 32.769, std reward: 0.019
sample: 75, mc_sample: 2, mean reward: 27.177, std reward: 1.09
sample: 76, mc_sample: 2, mean reward: 30.691, std reward: 4.148
